Revenue	MarketCap	Exchange
8071563.0	14643404.0	New York Stock Exchange (NYSE)
20943.0	2368.0	NYSE MKT
39828.0	104624.0	NASDAQ National Market
26286.0	55577.0	NASDAQ National Market
27268.0	72021.0	NASDAQ National Market
390107.0	532622.0	New York Stock Exchange (NYSE)
730.0	29682.0	NASDAQ National Market
360153.0	4158961.0	New York Stock Exchange (NYSE)
209077.0	1202911.0	New York Stock Exchange (NYSE)
0.0	8599.0	NASDAQ National Market
56803.0	38949.0	NYSE MKT
57341.0	9735.0	NASDAQ National Market
46132000.0	73096124.0	New York Stock Exchange (NYSE)
50810.0	141748.0	NASDAQ National Market
434437.0	533718.0	NASDAQ National Market
1465761.0	5246991.0	NASDAQ National Market
3963313.0	6939408.0	New York Stock Exchange (NYSE)
10.0	31571.0	NASDAQ National Market
846361.0	1907514.0	New York Stock Exchange (NYSE)
70838.0	60410.0	NYSE MKT
14486000.0	16858105.0	NASDAQ National Market
928434.0	2041854.0	New York Stock Exchange (NYSE)
906622.0	945321.0	NYSE MKT
260570.0	1705451.0	NASDAQ National Market
292376.0	1286589.0	NASDAQ National Market
1056574.0	58555.0	New York Stock Exchange (NYSE)
3564425.0	1297105.0	NASDAQ National Market
711764.0	6721734.0	NASDAQ National Market
418200.0	21481.0	NYSE MKT
66122.0	1243424.0	NASDAQ National Market
71102.0	13560.0	NASDAQ National Market
232817.0	89654.0	NASDAQ National Market
278843.0	1285208.0	NASDAQ National Market
344000.0	3562183.0	New York Stock Exchange (NYSE)
1049958.0	1277369.0	New York Stock Exchange (NYSE)
683791.0	241201.0	NASDAQ National Market
55447.0	83992.0	NASDAQ National Market
1745000.0	1714768.0	New York Stock Exchange (NYSE)
397125.0	212013.0	NASDAQ National Market
2659830.0	3286085.0	New York Stock Exchange (NYSE)
303098.0	5280749.0	NASDAQ National Market
4191600.0	11009975.0	New York Stock Exchange (NYSE)
19224.0	4084.0	NASDAQ National Market
3000000.0	19143908.0	NASDAQ National Market
29636000.0	69501276.0	NASDAQ National Market
5244000.0	11588585.0	New York Stock Exchange (NYSE)
5762000.0	834968.0	New York Stock Exchange (NYSE)
404234.0	1802822.0	NASDAQ National Market
5387000.0	11433926.0	New York Stock Exchange (NYSE)
2586114.0	2362391.0	New York Stock Exchange (NYSE)
6956311.0	10354627.0	New York Stock Exchange (NYSE)
306427.0	2029574.0	New York Stock Exchange (NYSE)
430927.0	304775.0	NASDAQ National Market
246999.0	284113.0	NASDAQ National Market
2271801.0	1261954.0	New York Stock Exchange (NYSE)
23125.0	53424.0	NYSE MKT
533982.0	358948.0	NASDAQ National Market
1304943.0	416141.0	New York Stock Exchange (NYSE)
159877.0	12366.0	NYSE MKT
894638.0	9659684.0	New York Stock Exchange (NYSE)
2099821.0	3700435.0	New York Stock Exchange (NYSE)
825465.0	1327768.0	NASDAQ National Market
342485.0	1525981.0	NASDAQ National Market
14963000.0	7321502.0	New York Stock Exchange (NYSE)
11683000.0	44127393.0	New York Stock Exchange (NYSE)
73569.0	17632.0	NASDAQ National Market
1109.0	96701.0	NASDAQ National Market
57364.0	37778.0	NASDAQ National Market
62500.0	233489.0	NASDAQ National Market
-2025.0	55406.0	NASDAQ National Market
3061400.0	1434445.0	New York Stock Exchange (NYSE)
3313452.0	2404181.0	New York Stock Exchange (NYSE)
37500.0	229613.0	NASDAQ National Market
5169562.0	6771975.0	New York Stock Exchange (NYSE)
876064.0	522179.0	New York Stock Exchange (NYSE)
17500.0	28751.0	NASDAQ National Market
308230.0	1195597.0	NASDAQ National Market
99068.0	151050.0	NASDAQ National Market
3651335.0	8993893.0	New York Stock Exchange (NYSE)
48285.0	193093.0	NASDAQ National Market
9772946.0	2330288.0	New York Stock Exchange (NYSE)
1120806.0	165883.0	NYSE MKT
23443000.0	37808304.0	New York Stock Exchange (NYSE)
2065850.0	174867.0	New York Stock Exchange (NYSE)
1143282.0	617239.0	NASDAQ National Market
15149675.0	10368550.0	New York Stock Exchange (NYSE)
48798.0	95627.0	NASDAQ National Market
112500.0	737456.0	NASDAQ National Market
3967053.0	3286692.0	New York Stock Exchange (NYSE)
129268.0	229707.0	NASDAQ National Market
68190.0	111212.0	NASDAQ National Market
440804.0	1299658.0	New York Stock Exchange (NYSE)
345040.0	1144166.0	NASDAQ National Market
187716.0	1511510.0	New York Stock Exchange (NYSE)
350000.0	1258420.0	NASDAQ National Market
203827.0	56059.0	NASDAQ National Market
4632912.0	13518079.0	New York Stock Exchange (NYSE)
0.0	732016.0	NASDAQ National Market
9737018.0	11494522.0	New York Stock Exchange (NYSE)
62500.0	299820.0	NASDAQ National Market
373376.0	1165291.0	New York Stock Exchange (NYSE)
805599.0	85523.0	New York Stock Exchange (NYSE)
38226000.0	166285089.0	New York Stock Exchange (NYSE)
350000.0	1255606.0	NASDAQ National Market
175000.0	739571.0	NASDAQ National Market
454184.0	2777359.0	NASDAQ National Market
62500.0	193022.0	NASDAQ National Market
114283.0	384786.0	NASDAQ National Market
34153.0	124381.0	NASDAQ National Market
554.0	4046.0	NASDAQ National Market
1656399.0	2982329.0	NASDAQ National Market
33118.0	113328.0	NASDAQ National Market
1011091.0	994892.0	New York Stock Exchange (NYSE)
1371718.0	4861329.0	New York Stock Exchange (NYSE)
59074000.0	72109192.0	New York Stock Exchange (NYSE)
447504.0	510053.0	NASDAQ National Market
5313777.0	10407845.0	New York Stock Exchange (NYSE)
2972442.0	5366061.0	NASDAQ National Market
3778644.0	534289.0	NASDAQ National Market
82507000.0	152846106.0	New York Stock Exchange (NYSE)
9558000.0	28439475.0	New York Stock Exchange (NYSE)
2306458.0	906678.0	NASDAQ National Market
310166.0	335663.0	New York Stock Exchange (NYSE)
112691.0	181719.0	NASDAQ National Market
1286340.0	1269025.0	NASDAQ National Market
62500.0	390650.0	NASDAQ National Market
482914.0	6450911.0	New York Stock Exchange (NYSE)
112500.0	325769.0	NASDAQ National Market
1370552.0	2851453.0	NASDAQ National Market
2242211.0	7857010.0	NASDAQ National Market
1632505.0	2416294.0	NASDAQ National Market
25142.0	53192.0	NYSE MKT
439369.0	3409629.0	New York Stock Exchange (NYSE)
3539570.0	12186416.0	New York Stock Exchange (NYSE)
604671.0	4694147.0	New York Stock Exchange (NYSE)
30767.0	21720.0	NASDAQ National Market
43061.0	86392.0	NASDAQ National Market
9624299.0	595700.0	New York Stock Exchange (NYSE)
1750.0	18631.0	NASDAQ National Market
518.0	154316.0	NASDAQ National Market
105353.0	369020.0	NASDAQ National Market
48476.0	106078.0	NASDAQ National Market
518714.0	1330007.0	New York Stock Exchange (NYSE)
257.0	50621.0	NASDAQ National Market
13316.0	10422.0	NASDAQ National Market
36971.0	79889.0	NASDAQ National Market
100585.0	312552.0	New York Stock Exchange (NYSE)
189541.0	254006.0	NASDAQ National Market
0.0	259329.0	NASDAQ National Market
266316.0	111360.0	NASDAQ National Market
566659.0	893263.0	NASDAQ National Market
17477.0	102112.0	NASDAQ National Market
66887.0	308004.0	NASDAQ National Market
237272.0	3727273.0	New York Stock Exchange (NYSE)
587469.0	1226798.0	New York Stock Exchange (NYSE)
335648.0	20389.0	NASDAQ National Market
209869.0	1433650.0	NASDAQ National Market
69606.0	1978609.0	New York Stock Exchange (NYSE)
7178.0	95104.0	NASDAQ National Market
15401.0	8772.0	NASDAQ National Market
289194.0	1038805.0	New York Stock Exchange (NYSE)
4964369.0	4820175.0	New York Stock Exchange (NYSE)
555587.0	386296.0	NASDAQ National Market
175460.0	65023.0	NASDAQ National Market
64315.0	47552.0	NASDAQ National Market
4380000.0	9962738.0	New York Stock Exchange (NYSE)
443817.0	1756446.0	NASDAQ National Market
217306.0	202989.0	New York Stock Exchange (NYSE)
734823.0	126223.0	New York Stock Exchange (NYSE)
3218626.0	996265.0	NASDAQ National Market
108994.0	27125.0	NYSE MKT
34645.0	97087.0	NASDAQ National Market
15178.0	78314.0	NASDAQ National Market
72309.0	222290.0	NASDAQ National Market
193220.0	38771.0	NASDAQ National Market
127210.0	628840.0	NASDAQ National Market
40704000.0	33271060.0	New York Stock Exchange (NYSE)
15280044.0	14522418.0	New York Stock Exchange (NYSE)
805156.0	376200.0	New York Stock Exchange (NYSE)
597356.0	766910.0	New York Stock Exchange (NYSE)
2663600.0	15030266.0	New York Stock Exchange (NYSE)
1241520.0	203694.0	New York Stock Exchange (NYSE)
44294000.0	193727174.0	New York Stock Exchange (NYSE)
85978.0	94867.0	NASDAQ National Market
3179756.0	1820213.0	New York Stock Exchange (NYSE)
17489000.0	45239604.0	New York Stock Exchange (NYSE)
969290.0	1073193.0	New York Stock Exchange (NYSE)
381643.0	2277563.0	New York Stock Exchange (NYSE)
156691.0	72693.0	NASDAQ National Market
4597400.0	1639148.0	NASDAQ National Market
102873.0	252112.0	NASDAQ National Market
1072435.0	4041110.0	New York Stock Exchange (NYSE)
17500.0	37886.0	NYSE MKT
228725.0	415696.0	NASDAQ National Market
1001863.0	1109758.0	NASDAQ National Market
242213.0	1115996.0	NASDAQ National Market
804368.0	728833.0	NASDAQ National Market
37500.0	81523.0	NASDAQ National Market
2779541.0	9896689.0	New York Stock Exchange (NYSE)
384006.0	3234909.0	New York Stock Exchange (NYSE)
1263840.0	3181415.0	New York Stock Exchange (NYSE)
3361100.0	1643977.0	New York Stock Exchange (NYSE)
8032000.0	21959412.0	New York Stock Exchange (NYSE)
100.0	185593.0	NASDAQ National Market
26975.0	73909.0	NASDAQ National Market
329920.0	1422977.0	NASDAQ National Market
0.0	320013.0	NASDAQ National Market
62383.0	52663.0	NASDAQ National Market
48.0	51526.0	NASDAQ National Market
7467300.0	4232576.0	New York Stock Exchange (NYSE)
4782.0	29686.0	NYSE MKT
155266.0	129558.0	NASDAQ National Market
259000.0	1254296.0	NASDAQ National Market
1627413.0	260722.0	New York Stock Exchange (NYSE)
0.0	28737.0	NYSE MKT
3941000.0	7921437.0	New York Stock Exchange (NYSE)
138302.0	109355.0	NASDAQ National Market
76322.0	600877.0	NASDAQ National Market
62500.0	38770.0	NASDAQ National Market
101695.0	20440.0	NASDAQ National Market
15041.0	35934.0	NASDAQ National Market
556371.0	4743730.0	NASDAQ National Market
46204.0	163104.0	NASDAQ National Market
58363000.0	71102672.0	New York Stock Exchange (NYSE)
95847.0	28851.0	NASDAQ National Market
449142.0	163526.0	NYSE MKT
2773718.0	9967187.0	New York Stock Exchange (NYSE)
207061.0	328073.0	New York Stock Exchange (NYSE)
3778505.0	3888495.0	New York Stock Exchange (NYSE)
2706700.0	11228561.0	New York Stock Exchange (NYSE)
47607.0	200881.0	NASDAQ National Market
46180.0	17401.0	NASDAQ National Market
103871.0	1286720.0	New York Stock Exchange (NYSE)
42998.0	283809.0	NYSE MKT
645370.0	878074.0	NASDAQ National Market
7500000.0	3733461.0	New York Stock Exchange (NYSE)
4113239.0	4049814.0	New York Stock Exchange (NYSE)
1660509.0	5036592.0	New York Stock Exchange (NYSE)
99121.0	35314.0	NYSE MKT
153119.0	244371.0	NASDAQ National Market
999298.0	270742.0	NASDAQ National Market
39230.0	118611.0	NASDAQ National Market
49790.0	34817.0	New York Stock Exchange (NYSE)
899515.0	302970.0	NASDAQ National Market
24600.0	56029.0	NASDAQ National Market
2022312.0	2614576.0	New York Stock Exchange (NYSE)
33987.0	21531.0	NASDAQ National Market
26379783.0	2650273.0	NASDAQ National Market
65.0	10562.0	NYSE MKT
20563100.0	68118870.0	New York Stock Exchange (NYSE)
2743500.0	6484692.0	New York Stock Exchange (NYSE)
75890.0	6114.0	NASDAQ National Market
112500.0	637094.0	NASDAQ National Market
9009.0	69336.0	NASDAQ National Market
122734.0	266075.0	NASDAQ National Market
2642309.0	1441215.0	New York Stock Exchange (NYSE)
145898.0	375709.0	New York Stock Exchange (NYSE)
17486000.0	55299681.0	New York Stock Exchange (NYSE)
30379700.0	3278582.0	New York Stock Exchange (NYSE)
241838.0	341697.0	NASDAQ National Market
645825.0	2470363.0	NASDAQ National Market
14485000.0	1941896.0	NASDAQ National Market
3230933.0	4130541.0	NASDAQ National Market
200727.0	796975.0	NASDAQ National Market
37558.0	74647.0	NASDAQ National Market
34693200.0	527496.0	NASDAQ National Market
11.0	38632.0	NASDAQ National Market
129656.0	117844.0	NASDAQ National Market
317548.0	586312.0	NASDAQ National Market
569763.0	7535580.0	New York Stock Exchange (NYSE)
1319238.0	518859.0	NASDAQ National Market
6764000.0	8551451.0	New York Stock Exchange (NYSE)
45613.0	9129.0	NASDAQ National Market
49083.0	21810.0	NASDAQ National Market
1176.0	22833.0	NYSE MKT
25156.0	25887.0	NASDAQ National Market
282293.0	224563.0	NASDAQ National Market
29722.0	69477.0	NYSE MKT
751370.0	440814.0	New York Stock Exchange (NYSE)
463197.0	74313.0	NASDAQ National Market
561729.0	359217.0	New York Stock Exchange (NYSE)
2354.0	297988.0	NASDAQ National Market
521616.0	1811427.0	NASDAQ National Market
192455.0	757744.0	NASDAQ National Market
1.0	18155.0	NYSE MKT
3134000.0	11362396.0	New York Stock Exchange (NYSE)
1212301.0	2138429.0	NASDAQ National Market
86188.0	180525.0	NASDAQ National Market
20368562.0	25505991.0	New York Stock Exchange (NYSE)
350000.0	522083.0	NASDAQ National Market
1691.0	28227.0	NASDAQ National Market
175000.0	632681.0	NASDAQ National Market
5653.0	437995.0	NASDAQ National Market
74356.0	203992.0	NASDAQ National Market
3286398.0	22421537.0	New York Stock Exchange (NYSE)
17989880.0	4929207.0	New York Stock Exchange (NYSE)
685574.0	76709.0	New York Stock Exchange (NYSE)
128637.0	648134.0	NASDAQ National Market
27031.0	41605.0	NASDAQ National Market
1637375.0	2361525.0	NASDAQ National Market
54420.0	157791.0	NASDAQ National Market
145323.0	20671.0	NASDAQ National Market
-8944.0	81172.0	NASDAQ National Market
7054907.0	1006576.0	New York Stock Exchange (NYSE)
0.0	1630577.0	New York Stock Exchange (NYSE)
469103.0	192664.0	NASDAQ National Market
746652.0	707679.0	NASDAQ National Market
-1373.0	73761.0	NASDAQ National Market
1073652.0	1564463.0	New York Stock Exchange (NYSE)
350000.0	1341730.0	NASDAQ National Market
5432500.0	1716650.0	New York Stock Exchange (NYSE)
566643.0	187303.0	NASDAQ National Market
0.0	65821.0	NASDAQ National Market
3018227.0	6050578.0	NASDAQ National Market
292679.0	125543.0	New York Stock Exchange (NYSE)
2842700.0	177037.0	New York Stock Exchange (NYSE)
371191.0	48017.0	New York Stock Exchange (NYSE)
27788.0	181581.0	NASDAQ National Market
74989000.0	219551536.0	NASDAQ National Market
421682.0	937692.0	New York Stock Exchange (NYSE)
422483.0	51111.0	NASDAQ National Market
3022234.0	1393846.0	New York Stock Exchange (NYSE)
2150703.0	545667.0	NASDAQ National Market
3000000.0	3388210.0	New York Stock Exchange (NYSE)
983157.0	1223265.0	NASDAQ National Market
11811000.0	24747398.0	NASDAQ National Market
667280.0	433106.0	NASDAQ National Market
770598.0	441269.0	NASDAQ National Market
959125.0	1381466.0	NASDAQ National Market
3996853.0	1933808.0	New York Stock Exchange (NYSE)
26936.0	94254.0	NASDAQ National Market
561807.0	220641.0	NASDAQ National Market
4579400.0	9038448.0	New York Stock Exchange (NYSE)
4654000.0	1074976.0	NASDAQ National Market
48257.0	249082.0	NASDAQ National Market
209002.0	741991.0	NASDAQ National Market
228988.0	2683533.0	New York Stock Exchange (NYSE)
10187340.0	22864447.0	New York Stock Exchange (NYSE)
719.0	6847.0	NASDAQ National Market
2566884.0	4099959.0	NASDAQ National Market
388471.0	3324680.0	New York Stock Exchange (NYSE)
9648000.0	10904431.0	New York Stock Exchange (NYSE)
1042779.0	7728423.0	New York Stock Exchange (NYSE)
1055018.0	1627669.0	New York Stock Exchange (NYSE)
387595.0	53115.0	NASDAQ National Market
540966.0	239051.0	New York Stock Exchange (NYSE)
764100.0	1050961.0	New York Stock Exchange (NYSE)
43025852.0	5164135.0	New York Stock Exchange (NYSE)
0.0	102059.0	NASDAQ National Market
47453000.0	44147656.0	New York Stock Exchange (NYSE)
2842284.0	3657314.0	NASDAQ National Market
1793087.0	3954275.0	New York Stock Exchange (NYSE)
33519.0	73652.0	NASDAQ National Market
323468.0	2087968.0	NASDAQ National Market
131725.0	62218.0	NASDAQ National Market
1126566.0	241361.0	New York Stock Exchange (NYSE)
5378000.0	12502458.0	New York Stock Exchange (NYSE)
878554.0	4602060.0	New York Stock Exchange (NYSE)
145733.0	717147.0	NASDAQ National Market
1850.0	52154.0	NASDAQ National Market
472569.0	195556.0	NASDAQ National Market
3115700.0	3630266.0	New York Stock Exchange (NYSE)
37500.0	105683.0	NASDAQ National Market
600064.0	940738.0	NASDAQ National Market
44955.0	43464.0	NYSE MKT
66809.0	42460.0	NASDAQ National Market
133.0	52416.0	NASDAQ National Market
812218.0	2759736.0	New York Stock Exchange (NYSE)
1359901.0	318142.0	NASDAQ National Market
516040.0	1677558.0	NASDAQ National Market
1576128.0	2000507.0	NASDAQ National Market
2803480.0	2001203.0	NASDAQ National Market
696723.0	2261742.0	New York Stock Exchange (NYSE)
2192.0	107544.0	NASDAQ National Market
346583.0	1453712.0	NASDAQ National Market
856236.0	2131643.0	NASDAQ National Market
-4460.0	52513.0	NASDAQ National Market
137512.0	1392490.0	New York Stock Exchange (NYSE)
43823.0	90338.0	NASDAQ National Market
3000000.0	245230.0	New York Stock Exchange (NYSE)
1843307.0	2495032.0	New York Stock Exchange (NYSE)
79856.0	47881.0	NASDAQ National Market
112500.0	617285.0	NASDAQ National Market
883409.0	685074.0	New York Stock Exchange (NYSE)
493770.0	297550.0	NASDAQ National Market
2779996.0	6333173.0	New York Stock Exchange (NYSE)
1188648.0	1793352.0	New York Stock Exchange (NYSE)
860469.0	2474994.0	NASDAQ National Market
370534.0	796133.0	New York Stock Exchange (NYSE)
112500.0	241529.0	New York Stock Exchange (NYSE)
421389.0	25287.0	NASDAQ National Market
25481.0	48774.0	NYSE MKT
4364.0	78948.0	NYSE MKT
7031500.0	9238116.0	New York Stock Exchange (NYSE)
229395.0	387061.0	NASDAQ National Market
618081.0	5886638.0	NASDAQ National Market
1152118.0	494454.0	NYSE MKT
1638474.0	12392456.0	NASDAQ National Market
9115000.0	16624032.0	New York Stock Exchange (NYSE)
260940.0	419972.0	NASDAQ National Market
3051500.0	5514104.0	New York Stock Exchange (NYSE)
4208330.0	1877021.0	New York Stock Exchange (NYSE)
112500.0	21254.0	NASDAQ National Market
1657197.0	2644204.0	New York Stock Exchange (NYSE)
18493.0	62963.0	NYSE MKT
105947.0	31873.0	NASDAQ National Market
541964.0	41677.0	NASDAQ National Market
2841000.0	6845877.0	New York Stock Exchange (NYSE)
24459.0	60687.0	NASDAQ National Market
8560.0	80375.0	NASDAQ National Market
1366946.0	814490.0	New York Stock Exchange (NYSE)
27317.0	99568.0	NASDAQ National Market
2431.0	45028.0	NASDAQ National Market
376620.0	388197.0	New York Stock Exchange (NYSE)
584320.0	900746.0	New York Stock Exchange (NYSE)
3000000.0	3245938.0	NASDAQ National Market
372884.0	1153042.0	New York Stock Exchange (NYSE)
199610.0	180812.0	NASDAQ National Market
34223.0	560427.0	NASDAQ National Market
1650737.0	222686.0	NASDAQ National Market
153612.0	1061196.0	NASDAQ National Market
259432.0	1098280.0	New York Stock Exchange (NYSE)
-2287.0	72559.0	NASDAQ National Market
39539.0	470185.0	NASDAQ National Market
18393.0	8574.0	NASDAQ National Market
889895.0	14461305.0	NASDAQ National Market
13854.0	16836.0	NASDAQ National Market
407463.0	323010.0	New York Stock Exchange (NYSE)
4381.0	25998.0	NYSE MKT
734489.0	379394.0	New York Stock Exchange (NYSE)
59.0	12505.0	NASDAQ National Market
26061.0	57803.0	NASDAQ National Market
915863.0	3162095.0	NASDAQ National Market
291091.0	125532.0	NASDAQ National Market
128829.0	11990.0	NASDAQ National Market
3133000.0	5088928.0	New York Stock Exchange (NYSE)
41373000.0	19555935.0	New York Stock Exchange (NYSE)
6187646.0	9253427.0	NASDAQ National Market
2749865.0	5284670.0	New York Stock Exchange (NYSE)
6754545.0	1927996.0	New York Stock Exchange (NYSE)
375215.0	1443452.0	NASDAQ National Market
482130000.0	222461709.0	New York Stock Exchange (NYSE)
487166.0	3547435.0	NASDAQ National Market
507934.0	185143.0	NASDAQ National Market
1020059.0	1661742.0	NASDAQ National Market
417050.0	140564.0	NASDAQ National Market
2666905.0	440870.0	NASDAQ National Market
350000.0	3086951.0	NASDAQ National Market
136203.0	1770636.0	New York Stock Exchange (NYSE)
68351.0	351562.0	NASDAQ National Market
116704.0	105714.0	NASDAQ National Market
193851.0	776564.0	New York Stock Exchange (NYSE)
41804.0	165192.0	NASDAQ National Market
2317467.0	2220203.0	NASDAQ National Market
62500.0	195346.0	NASDAQ National Market
816366.0	743368.0	NASDAQ National Market
1000285.0	6099089.0	NASDAQ National Market
62500.0	204751.0	NASDAQ National Market
1062.0	22339.0	NYSE MKT
804228.0	211880.0	NASDAQ National Market
1495517.0	199567.0	New York Stock Exchange (NYSE)
17533.0	13243.0	NYSE MKT
17900000.0	14639653.0	New York Stock Exchange (NYSE)
99855.0	200905.0	NASDAQ National Market
1858669.0	452275.0	New York Stock Exchange (NYSE)
985076.0	3601933.0	NASDAQ National Market
21495.0	12308.0	NYSE MKT
112500.0	120666.0	New York Stock Exchange (NYSE)
373433.0	572673.0	NASDAQ National Market
1702865.0	13898388.0	New York Stock Exchange (NYSE)
279574.0	286253.0	New York Stock Exchange (NYSE)
507265.0	165259.0	New York Stock Exchange (NYSE)
676865.0	381025.0	New York Stock Exchange (NYSE)
1557000.0	8018808.0	New York Stock Exchange (NYSE)
306120.0	99637.0	NASDAQ National Market
80871.0	185229.0	NASDAQ National Market
11513251.0	13567652.0	New York Stock Exchange (NYSE)
544649.0	36882.0	New York Stock Exchange (NYSE)
2418000.0	3161250.0	New York Stock Exchange (NYSE)
62500.0	2555905.0	NASDAQ National Market
476070.0	303250.0	New York Stock Exchange (NYSE)
115969.0	44606.0	New York Stock Exchange (NYSE)
1353396.0	5326864.0	NASDAQ National Market
281837.0	205870.0	New York Stock Exchange (NYSE)
48178.0	169280.0	NASDAQ National Market
7360000.0	16122233.0	New York Stock Exchange (NYSE)
712183.0	278961.0	New York Stock Exchange (NYSE)
1092124.0	2471493.0	New York Stock Exchange (NYSE)
3165441.0	6546094.0	New York Stock Exchange (NYSE)
32548.0	45336.0	NASDAQ National Market
2680167.0	15679579.0	New York Stock Exchange (NYSE)
3133000.0	15413771.0	New York Stock Exchange (NYSE)
711781.0	310013.0	New York Stock Exchange (NYSE)
57060.0	264821.0	New York Stock Exchange (NYSE)
20862000.0	5206732.0	New York Stock Exchange (NYSE)
112500.0	321949.0	NASDAQ National Market
294458.0	974439.0	NASDAQ National Market
854231.0	694708.0	New York Stock Exchange (NYSE)
12961000.0	27269764.0	New York Stock Exchange (NYSE)
43734.0	17431.0	NASDAQ National Market
1343135.0	422115.0	NASDAQ National Market
606089.0	1481814.0	NASDAQ National Market
1352275.0	4204157.0	NASDAQ National Market
581700.0	1908623.0	New York Stock Exchange (NYSE)
12764000.0	2847964.0	New York Stock Exchange (NYSE)
31594.0	207306.0	NASDAQ National Market
2196900.0	6050966.0	New York Stock Exchange (NYSE)
34292000.0	18512950.0	New York Stock Exchange (NYSE)
7763206.0	8977767.0	New York Stock Exchange (NYSE)
709475.0	3795322.0	NASDAQ National Market
2273733.0	1073975.0	NASDAQ National Market
20352.0	9805.0	NYSE MKT
13145000.0	18811601.0	New York Stock Exchange (NYSE)
2188453.0	15830982.0	New York Stock Exchange (NYSE)
849869.0	1805601.0	New York Stock Exchange (NYSE)
7386000.0	9693244.0	New York Stock Exchange (NYSE)
394085.0	145182.0	New York Stock Exchange (NYSE)
5815900.0	2769580.0	New York Stock Exchange (NYSE)
512844.0	4719371.0	New York Stock Exchange (NYSE)
2986380.0	5292663.0	New York Stock Exchange (NYSE)
328331.0	223915.0	New York Stock Exchange (NYSE)
108323.0	40797.0	NYSE MKT
19820000.0	27035614.0	New York Stock Exchange (NYSE)
1395851.0	684257.0	New York Stock Exchange (NYSE)
879577.0	698019.0	New York Stock Exchange (NYSE)
48680752.0	27420688.0	New York Stock Exchange (NYSE)
495301.0	63917.0	New York Stock Exchange (NYSE)
3000000.0	863083.0	New York Stock Exchange (NYSE)
4979733.0	663027.0	NASDAQ National Market
1065362.0	4121795.0	New York Stock Exchange (NYSE)
1944279.0	162547.0	NYSE MKT
571718.0	769018.0	New York Stock Exchange (NYSE)
3496271.0	670605.0	New York Stock Exchange (NYSE)
87804000.0	25637129.0	New York Stock Exchange (NYSE)
1225456.0	3643168.0	NASDAQ National Market
2147532.0	3760784.0	New York Stock Exchange (NYSE)
15389000.0	10282501.0	NASDAQ National Market
37059.0	16903.0	NASDAQ National Market
540778.0	227043.0	New York Stock Exchange (NYSE)
234685.0	137568.0	NASDAQ National Market
473983.0	1963919.0	New York Stock Exchange (NYSE)
1130145.0	429558.0	New York Stock Exchange (NYSE)
350000.0	1858954.0	NASDAQ National Market
844310.0	2333979.0	New York Stock Exchange (NYSE)
2540873.0	1023670.0	New York Stock Exchange (NYSE)
49566.0	4140.0	NASDAQ National Market
750666.0	3735904.0	New York Stock Exchange (NYSE)
26906.0	31353.0	NASDAQ National Market
11620.0	16710.0	NYSE MKT
15877000.0	13948857.0	New York Stock Exchange (NYSE)
788369.0	338991.0	NASDAQ National Market
67030.0	154056.0	NASDAQ National Market
30902.0	65177.0	NASDAQ National Market
237708.0	884154.0	NASDAQ National Market
83800.0	38795.0	NASDAQ National Market
30841.0	75945.0	NYSE MKT
644826.0	2060835.0	NASDAQ National Market
1772262.0	4151755.0	NASDAQ National Market
7821.0	5385.0	NASDAQ National Market
7572436.0	3410822.0	New York Stock Exchange (NYSE)
473621.0	751325.0	NASDAQ National Market
99802.0	693288.0	NASDAQ National Market
2084040.0	3796946.0	New York Stock Exchange (NYSE)
57421.0	12632.0	NASDAQ National Market
4338152.0	548899.0	New York Stock Exchange (NYSE)
1976400.0	2781698.0	New York Stock Exchange (NYSE)
2001300.0	3134657.0	New York Stock Exchange (NYSE)
182174.0	567133.0	NASDAQ National Market
157132.0	914181.0	New York Stock Exchange (NYSE)
10314852.0	461660.0	New York Stock Exchange (NYSE)
998108.0	511057.0	New York Stock Exchange (NYSE)
396.0	3642.0	NASDAQ National Market
1634.0	23869.0	NASDAQ National Market
2077.0	14334.0	New York Stock Exchange (NYSE)
25470.0	54026.0	NASDAQ National Market
6392700.0	2731101.0	New York Stock Exchange (NYSE)
568973.0	479412.0	New York Stock Exchange (NYSE)
79415.0	1556628.0	New York Stock Exchange (NYSE)
13000000.0	61277927.0	NASDAQ National Market
5985589.0	1971315.0	New York Stock Exchange (NYSE)
130837.0	289046.0	NASDAQ National Market
283670.0	2206313.0	NASDAQ National Market
903192.0	1528934.0	New York Stock Exchange (NYSE)
13237920.0	4758960.0	New York Stock Exchange (NYSE)
241976.0	277857.0	New York Stock Exchange (NYSE)
8180104.0	6322706.0	NASDAQ National Market
282998.0	65285.0	New York Stock Exchange (NYSE)
16192000.0	12766001.0	NASDAQ National Market
278425.0	199021.0	NYSE MKT
1892230.0	480937.0	New York Stock Exchange (NYSE)
4142136.0	7431336.0	New York Stock Exchange (NYSE)
40990000.0	18299135.0	NASDAQ National Market
169441.0	734608.0	NASDAQ National Market
3002278.0	2537117.0	New York Stock Exchange (NYSE)
1029491.0	875429.0	New York Stock Exchange (NYSE)
3228836.0	1333161.0	NASDAQ National Market
216330.0	922052.0	New York Stock Exchange (NYSE)
386529.0	1163572.0	NASDAQ National Market
0.0	8624.0	NASDAQ National Market
54713.0	220067.0	NASDAQ National Market
704602.0	1244679.0	NASDAQ National Market
1017622.0	798986.0	NASDAQ National Market
3275594.0	13261222.0	NASDAQ National Market
36371.0	453037.0	NASDAQ National Market
